"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @atchiesshop: Selling Premium accounts for:

✅Netflix
✅Quillbot
✅Canva
✅Scribd
✅Skillshare
✅Grammarly
✅Zoom Pro
✅Zookal

tags: netflix p…",FALSE,0,NA,2021-09-27 04:24:01,FALSE,NA,"1442344250977308673",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","ranjieku",75,TRUE,FALSE,NA,NA
"RT @dayoungjia: zoom if you miss yoon jia https://t.co/zsiYxbiA0v",FALSE,0,NA,2021-09-27 04:23:57,FALSE,NA,"1442344233898151936",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","jungwonaurr",382,TRUE,FALSE,NA,NA
"RT @RapperPandit: Click&amp;Zoom this Pic : 1000 Reasons to Boycott Manyvars overpriced collection. Sharing with you Three

1. First Note the s…",FALSE,0,NA,2021-09-27 04:23:57,FALSE,NA,"1442344232430096385",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","rpsanyal2002",53,TRUE,FALSE,NA,NA
"Long Beach Grand Prix. Good meetup for watching the cars go zoom and spending time with friends. #lbgp… https://t.co/b9s7kkKKht",FALSE,0,NA,2021-09-27 04:23:54,TRUE,NA,"1442344219746648064",NA,"<a href=\"http://instagram.com\" rel=\"nofollow\">Instagram</a>","wflinn",0,FALSE,FALSE,"-118.1938","33.7692"
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:23:51,FALSE,NA,"1442344209114021890",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","kepicknava",13534,TRUE,FALSE,NA,NA
"RT @TylerIAm: \"Lets zoom into his helmet and see Davante adams lifeless eyes'\"",FALSE,0,NA,2021-09-27 04:23:50,FALSE,NA,"1442344203288203268",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DkMansell_",530,TRUE,FALSE,NA,NA
"RT @BnbPay: #WooCommerce x #BNBPAY Ecommerce Plugin launching today /w @Vamoscoffee1 

The first #merchant using our #BNBPAY #plugin!

To c…",FALSE,0,NA,2021-09-27 04:23:50,FALSE,NA,"1442344202684100612",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","Made78968202",14,TRUE,FALSE,NA,NA
"@NapierinFrame It her, yes. All by zoom which is not ideal for that but never mind :)",FALSE,1,"NapierinFrame",2021-09-27 04:23:49,FALSE,"1442342095000203266","1442344198661804032","36767607","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","DavidSlack",0,FALSE,FALSE,NA,NA
"@FinkHernandez @renarossner I love this! I think a few of my clients have regular communication with each other, an… https://t.co/llhYExJcq9",FALSE,1,"FinkHernandez",2021-09-27 04:23:49,TRUE,"1442338260617863178","1442344198401925121","743112051329925122","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","C_H_Armstrong",0,FALSE,FALSE,NA,NA
"Huntington Beach Police aircraft #N521HB (MD52) was seen near Ocean View, Huntington Beach, CA at approximately 04:… https://t.co/EQl7VvbEXD",FALSE,0,NA,2021-09-27 04:23:48,TRUE,NA,"1442344197902659589",NA,"<a href=\"https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels\" rel=\"nofollow\">policeoverhead</a>","policeoverhead",0,FALSE,FALSE,NA,NA
"RT @HHelpify: 🍥MJ's Premium Accounts🍣

- Other premium accounts are available. DM to inquire!

🌺 spotify, quizlet, youtube, hbo max, viu, c…",FALSE,0,NA,2021-09-27 04:23:47,FALSE,NA,"1442344191154024449",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","contagiousdinoo",492,TRUE,FALSE,NA,NA
"📣 Webinar‼️
“The ROI of Personalized Marketing”

🗓 Kamis, 30 September 2021
⏰ 13.00-15.30 WIB via zoom
💰 FREE
🔗… https://t.co/9IsGE5JZv3",FALSE,1,NA,2021-09-27 04:23:42,TRUE,NA,"1442344171012984834",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","webinar_updates",0,FALSE,FALSE,NA,NA
"Some folks have very strong opinions about Zoom cameras - basically to the tune of \"If you don't want yours on you… https://t.co/DDXzGZA6p8",FALSE,0,NA,2021-09-27 04:23:41,TRUE,NA,"1442344168060342273",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","criticallearner",0,FALSE,FALSE,NA,NA
"RT @SinCGrandCanyon: Find out how to craft a compelling first page from USA Today bestselling and multiple award-winning author @HankPRyan.…",FALSE,0,NA,2021-09-27 04:23:38,FALSE,NA,"1442344155766607872",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","reporterestes",1,TRUE,FALSE,NA,NA
"@s_deery @UniMelb There is Zoom",FALSE,0,"s_deery",2021-09-27 04:23:30,FALSE,"1442340625949466626","1442344121142710277","82467940","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","matt18matt",0,FALSE,FALSE,NA,NA
"Been hit today pretty terrible 😞 enjoyed the zoom call 📞 thank you so much for moderating @RoyEacups",FALSE,1,NA,2021-09-27 04:23:24,FALSE,NA,"1442344097612656644",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Tivilletweets",0,FALSE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:23:24,FALSE,NA,"1442344097486807044",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","velskie27",13534,TRUE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:23:24,FALSE,NA,"1442344094139764744",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","chiii705",13534,TRUE,FALSE,NA,NA
"RT @ember_november: I haven't posted pics in a bit, but saw this owl yesterday. Its eyebrow feathers make me laugh - it looks like someone…",FALSE,0,NA,2021-09-27 04:23:21,FALSE,NA,"1442344084849369093",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","KathrynMathias1",4,TRUE,FALSE,NA,NA
"what’s the first album you see? (zoom in) https://t.co/rdN8iU73pf",FALSE,2,NA,2021-09-27 04:23:21,FALSE,NA,"1442344083792424965",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","g_rmsy",0,FALSE,FALSE,NA,NA
"RT @WaanjaiArchive: [ZOOM LINK GIVEAWAY]
☀ L’Oreal Elseve &amp; Lotus X Gulf 🌻

📌 W.Archive followers
📌 1 x Winner
📌 Worldwide
📌 RT, LIKE &amp; Rep…",FALSE,0,NA,2021-09-27 04:23:21,FALSE,NA,"1442344081942728712",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","nagulvie",171,TRUE,FALSE,NA,NA
"@LiberatedByGaga Maybe we can do a zoom brunch sometime!!",FALSE,0,"LiberatedByGaga",2021-09-27 04:23:21,FALSE,"1442337067158044676","1442344081334542338","289175167","<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","algorytmo",0,FALSE,FALSE,NA,NA
"RT @atchiesshop: Selling Premium accounts for:

✅Netflix
✅Quillbot
✅Canva
✅Scribd
✅Skillshare
✅Grammarly
✅Zoom Pro
✅Zookal

tags: netflix p…",FALSE,0,NA,2021-09-27 04:23:20,FALSE,NA,"1442344077031186436",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","abila_mier",75,TRUE,FALSE,NA,NA
"RT @HHelpify: 🍥MJ's Premium Accounts🍣

- Other premium accounts are available. DM to inquire!

🌺 spotify, quizlet, youtube, hbo max, viu, c…",FALSE,0,NA,2021-09-27 04:23:19,FALSE,NA,"1442344076267778049",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","tokwangdahyun",492,TRUE,FALSE,NA,NA
"6/7 of the 12 step meetings I've tried to go to on Zoom this weekend haven't worked. In early sobriety, I'd say thi… https://t.co/ZCy808dovj",FALSE,8,NA,2021-09-27 04:23:11,TRUE,NA,"1442344040511512577",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","soberfurious",0,FALSE,FALSE,NA,NA
"N520PD, a McD-D Helicopters MD-520N, is circling over Burbank at 1250 feet, speed 79 MPH, squawking 1206, 0.06 mile… https://t.co/saHPm3HMao",FALSE,0,NA,2021-09-27 04:23:09,TRUE,NA,"1442344031686594560",NA,"<a href=\"https://lemondronor.com/\" rel=\"nofollow\">SkyCirclesLA</a>","SkyCirclesLA",0,FALSE,FALSE,"-118.30792304","34.17406245"
"RT @Julius_S_Malema: Our soldiers are suffering in Mozambique and some fool here at home, through Zoom interview from the comfort of their…",FALSE,0,NA,2021-09-27 04:23:04,FALSE,NA,"1442344011327492099",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","int_force94",1346,TRUE,FALSE,NA,NA
"RT @TylerIAm: \"Lets zoom into his helmet and see Davante adams lifeless eyes'\"",FALSE,0,NA,2021-09-27 04:23:03,FALSE,NA,"1442344008315858946",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","marcodegad53100",530,TRUE,FALSE,NA,NA
"RT @HAlanScott: I’ve done a lot of interviews, but this one with @jes_chastain for the @eyesoftammyfaye is special. So genuine, honest, and…",FALSE,0,NA,2021-09-27 04:23:03,FALSE,NA,"1442344007237967876",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","VKinswa",11,TRUE,FALSE,NA,NA
"RT @WesHod: Nijman said David Bakhtiari and Elgton Jenkins both told him this week they had confidence in him...he said in the post-game Zo…",FALSE,0,NA,2021-09-27 04:23:02,FALSE,NA,"1442344005237305345",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","rgrondin2003",7,TRUE,FALSE,NA,NA
"RT @atchiesshop: Selling Premium accounts for:

✅Netflix
✅Quillbot
✅Canva
✅Scribd
✅Skillshare
✅Grammarly
✅Zoom Pro
✅Zookal

tags: netflix p…",FALSE,0,NA,2021-09-27 04:23:00,FALSE,NA,"1442343994910859267",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","sookairie",75,TRUE,FALSE,NA,NA
"RT @DSA_Intl_Comm: The pandemic has expanded the gap between Global North &amp; South, while the recovery has left many behind

Join the DSA IC…",FALSE,0,NA,2021-09-27 04:23:00,FALSE,NA,"1442343994134986757",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","HankeyLeone",34,TRUE,FALSE,NA,NA
"We miss Zoom classes.",FALSE,0,NA,2021-09-27 04:23:00,FALSE,NA,"1442343993753309190",NA,"<a href=\"https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels\" rel=\"nofollow\">TikTok Teenagers Simulation</a>","GraceCa58466903",0,FALSE,FALSE,NA,NA
"RT @atchiesshop: Selling Premium accounts for:

✅Netflix
✅Quillbot
✅Canva
✅Scribd
✅Skillshare
✅Grammarly
✅Zoom Pro
✅Zookal

tags: netflix p…",FALSE,0,NA,2021-09-27 04:22:59,FALSE,NA,"1442343988883701761",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","_Astraea_08",75,TRUE,FALSE,NA,NA
"RT @hyocompleteme: Thank you so much Fuses who joined this event once again, those who were so kind to RT and for helping on Zoom too so we…",FALSE,0,NA,2021-09-27 04:22:58,FALSE,NA,"1442343987717705732",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","hyojinoruuuz",15,TRUE,FALSE,NA,NA
"RT @atchiesshop: Selling Premium accounts for:

✅Netflix
✅Quillbot
✅Canva
✅Scribd
✅Skillshare
✅Grammarly
✅Zoom Pro
✅Zookal

tags: netflix p…",FALSE,0,NA,2021-09-27 04:22:58,FALSE,NA,"1442343985150713857",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","sreyahere7",75,TRUE,FALSE,NA,NA
"LMAO THE FACE ZOOM INS WHAT IS YHIS THE OFFICE FKFKLDLS",FALSE,0,"wishyibo",2021-09-27 04:22:57,FALSE,"1442337505085251591","1442343980780326914","1257062323245715462","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","wishyibo",0,FALSE,FALSE,NA,NA
"RT @teamzoomzoom1: https://t.co/PCzIZGWK6c

Sunday. A day made to bore you, a day that no one likes, WELL NOT ANYMORE!

Catch up on the exp…",FALSE,0,NA,2021-09-27 04:22:51,FALSE,NA,"1442343956767936517",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","DianneKilleen",3,TRUE,FALSE,NA,NA
"RT @SurveyorsofUG: Institution of Surveyors of Uganda is inviting you to a scheduled Zoom meeting.

Topic: Career and Professional Developm…",FALSE,0,NA,2021-09-27 04:22:50,FALSE,NA,"1442343952313692164",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","AmbOkello",3,TRUE,FALSE,NA,NA
"RT @michaelharriot: We need a ⏭ button for:

The 1st 6 min of every Zoom call
The 1st trimester of pregnancies &amp; Pentecostal services
Febru…",FALSE,0,NA,2021-09-27 04:22:48,FALSE,NA,"1442343946475216902",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","eveofdoom",119,TRUE,FALSE,NA,NA
"@BomNukler JUAL APLIKASI PREMIUM / SEWA ZOOM
Aku jual netflix, vidio, iflix, youtube, viu, joox, spotify, wetv, can… https://t.co/EE0c1n15n5",FALSE,0,"BomNukler",2021-09-27 04:22:45,TRUE,"1442055750126166022","1442343930817695744","1333442921933144064","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","bucin_haikyu",0,FALSE,FALSE,NA,NA
"RT @ember_november: I haven't posted pics in a bit, but saw this owl yesterday. Its eyebrow feathers make me laugh - it looks like someone…",FALSE,0,NA,2021-09-27 04:22:35,FALSE,NA,"1442343888228786186",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","likelyjanlukas",4,TRUE,FALSE,NA,NA
"RT @WesHod: Nijman said David Bakhtiari and Elgton Jenkins both told him this week they had confidence in him...he said in the post-game Zo…",FALSE,0,NA,2021-09-27 04:22:34,FALSE,NA,"1442343884793602054",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","AngelVillaseno3",7,TRUE,FALSE,NA,NA
"\"Is Israel at the transgender tipping point?\" Join us Thursday when Dr. @SlavaGreenberg will guide us \"from big scr… https://t.co/tQh02WQtS7",FALSE,0,NA,2021-09-27 04:22:32,TRUE,NA,"1442343878955311105",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","Israel_Studies",0,FALSE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:22:30,FALSE,NA,"1442343868947591168",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","ZulfanRizky4",13534,TRUE,FALSE,NA,NA
"@NFTCaesar Flight Of Pekaka Series #001 to #006, 6 new series collection of Kris Tajong Pekaka....ready for grab...… https://t.co/9UKHkUvOTE",FALSE,0,"NFTCaesar",2021-09-27 04:22:29,TRUE,"1442061881590657024","1442343866078687238","1163341880438005760","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","IkhwanBobIsmail",0,FALSE,FALSE,NA,NA
"RT @TylerIAm: \"Lets zoom into his helmet and see Davante adams lifeless eyes'\"",FALSE,0,NA,2021-09-27 04:22:20,FALSE,NA,"1442343826249568259",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","thisguydom_",530,TRUE,FALSE,NA,NA
"RT @getengati: You want your customers to be able to find you on every channel they use, at every stage of their buying journey. 🛒
An omnic…",FALSE,0,NA,2021-09-27 04:22:15,FALSE,NA,"1442343804657340418",NA,"<a href=\"https://www.calcaware.com/\" rel=\"nofollow\">Calcaware</a>","Calcaware",2,TRUE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:22:14,FALSE,NA,"1442343800710438919",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","itsspicybigwin_",13534,TRUE,FALSE,NA,NA
"You want your customers to be able to find you on every channel they use, at every stage of their buying journey. 🛒… https://t.co/vXwkhbsmxb",FALSE,3,NA,2021-09-27 04:22:12,TRUE,NA,"1442343794460946434",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","getengati",2,FALSE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:22:11,FALSE,NA,"1442343790275022852",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","aksaradiba",13534,TRUE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:22:11,FALSE,NA,"1442343789297758215",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","TieshaSweetTee",13534,TRUE,FALSE,NA,NA
"RT @WaanjaiArchive: [ZOOM LINK GIVEAWAY]
☀ L’Oreal Elseve &amp; Lotus X Gulf 🌻

📌 W.Archive followers
📌 1 x Winner
📌 Worldwide
📌 RT, LIKE &amp; Rep…",FALSE,0,NA,2021-09-27 04:22:11,FALSE,NA,"1442343789117390856",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","elaiza_MG23",171,TRUE,FALSE,NA,NA
"Nijman said David Bakhtiari and Elgton Jenkins both told him this week they had confidence in him...he said in the… https://t.co/3jG0qP6msV",FALSE,217,NA,2021-09-27 04:22:10,TRUE,NA,"1442343784050610186",NA,"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Twitter Web App</a>","WesHod",7,FALSE,FALSE,NA,NA
"RT @InfoMetahash: 🔥ZERO fee everyday realtime shopping w/crypto: https://t.co/cxRbJWX2tK, NFTs, tokens, smartC, decentralized apps (exchang…",FALSE,0,NA,2021-09-27 04:22:09,FALSE,NA,"1442343779831144451",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","gunturmataram2",13534,TRUE,FALSE,NA,NA
"RT @txt_cart: [ welcome to 𝘁𝘅𝘁 𝗰𝗮𝗿𝘁 ]

 — available in our shop :
spotify premium account solo famhead, grammarly, viu premium, yt premium,…",FALSE,0,NA,2021-09-27 04:22:07,FALSE,NA,"1442343774026285057",NA,"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","maicemartin",291,TRUE,FALSE,NA,NA
"@SethN12 @DMRDynamics Hahahaha! Zoom in on the face. Whoever painted this doll is not a fan. He looks psychotic. An… https://t.co/DhXx5Da0XX",FALSE,0,"SethN12",2021-09-27 04:22:04,TRUE,"1442283783290454016","1442343762051715074","268468736","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","SpiritbearNY",0,FALSE,FALSE,NA,NA
"RT @danabeers: Davante Adams: takes a brutal helmet to helmet hit and is down on the field visibly hurt

NBC: let’s zoom in on his eyeballs",FALSE,0,NA,2021-09-27 04:22:04,FALSE,NA,"1442343760042479618",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","TVermilya_2",108,TRUE,FALSE,NA,NA
"Online Kokedama Workshop!!!

Purchase DIY kit and make reservation with my etsy shop link below.… https://t.co/xzlse7vmhM",FALSE,0,NA,2021-09-27 04:22:02,TRUE,NA,"1442343751515611136",NA,"<a href=\"https://www.ripl.com\" rel=\"nofollow\">Ripl App</a>","KodamaForest",0,FALSE,FALSE,NA,NA
"RT @PPerceptions: New Grandma Gift, Gray and Yellow Baby Shower Decorations, Grandma to be Pin, Neutral Baby Shower Pins, Aunt to be, Gray,…",FALSE,0,NA,2021-09-27 04:21:59,FALSE,NA,"1442343737087217664",NA,"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>","ClothesForCat",1,TRUE,FALSE,NA,NA
"RT @thevalsmob: Tomorrow we are relaunching Balit Ngulu 🥳🥳🥳

Join us and Minister @NatHutchins by registering at https://t.co/qFImLJff0q ht…",FALSE,0,NA,2021-09-27 04:21:58,FALSE,NA,"1442343734805291016",NA,"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","Lux_AI",4,TRUE,FALSE,NA,NA
"@kcleveland96 @worstadvisor @AltcoinGordon Uptrend if you zoom out far enough 😉",FALSE,0,"kcleveland96",2021-09-27 04:21:55,FALSE,"1442091011035918342","1442343721278660609","1368297457210200065","<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>","wheerewegooiing",0,FALSE,FALSE,NA,NA
"@SailorNFT Flight Of Pekaka Series #001 to #006, 6 new series collection of Kris Tajong Pekaka....ready for grab...… https://t.co/9rTN3E10wk",FALSE,0,"SailorNFT",2021-09-27 04:21:55,TRUE,"1442162647248478218","1442343721081528321","1379121363252871173","<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>","IkhwanBobIsmail",0,FALSE,FALSE,NA,NA
